"","mean","sd","2.5%","97.5%","n_eff","Rhat4"
"v_id[190,3]",-1.16900753201,0.902736504384036,-2.977811,0.476920175000001,5334.07811204813,1.00015518920953
"v_id[190,4]",0.620973234643333,0.596507368424438,-0.625387875,1.72118725,4192.34911797675,0.999616459720435
"v_id[191,1]",-0.901735447143333,1.58812853940958,-4.196751,1.9904875,4524.6263373959,0.99910154810797
"v_id[191,2]",0.321164559151667,0.765664647734684,-1.31015875,1.726824,4713.66636563236,0.999413849013053
"v_id[191,3]",-0.622097193761333,0.836264352647433,-2.35780075,0.877611275000001,3595.33748450165,1.00009772923784
"v_id[191,4]",-0.899961817676267,0.842043752934589,-2.70518075,0.6272904,4505.40494580168,1.00012554550054
"v_id[192,1]",-0.894066577084667,1.59607837596727,-4.23516575,1.996189,4592.37649149457,0.999182097444146
"v_id[192,2]",0.3557505057253,0.813400010316985,-1.373158,1.822818,4084.08465386863,1.00025621307661
"v_id[192,3]",-0.678307079763893,0.862284814090846,-2.47573125,0.871152,4488.21859101199,1.00027274606726
"v_id[192,4]",-0.243665198982667,0.754210002950141,-1.83724575,1.144946,4573.94039440343,0.999294327805046
"v_id[193,1]",1.239965945142,1.1800973982326,-1.27326575,3.304715,4145.96295646361,0.999367198865603
"v_id[193,2]",-1.0160062962806,1.07023679749382,-3.36579125,0.812252875,4376.17470783001,0.999453907315638
"v_id[193,3]",0.09308246071,0.711826919801185,-1.44280325,1.40046025,4302.1523923972,0.99932856753795
"v_id[193,4]",-0.927695321716333,0.859354317240747,-2.74581425,0.568203875000001,4971.23370851246,0.999547725257705
"v_id[194,1]",-0.273204473817333,1.64938008482553,-3.644942,2.743256,4597.57047826913,0.999511955123683
"v_id[194,2]",3.15691790666667,0.527866515078069,2.1402575,4.19146775,3064.40137718824,1.00034977027424
"v_id[194,3]",0.109637717692,0.875349805230346,-1.67972025,1.71960325,4377.05929686381,0.999753472174753
"v_id[194,4]",0.00381104420046667,0.839422476859207,-1.79960575,1.530199,4440.72769968599,1.00021408266124
"v_id[195,1]",-0.609170953430667,1.6829104930639,-4.04728325,2.406102,4327.54393462891,1.00007136453465
"v_id[195,2]",2.008911928,0.552603621291404,0.901389525,3.0882755,3921.9657145276,0.999715749362931
"v_id[195,3]",-0.259623091621667,0.83240965540773,-1.96808975,1.2676215,4295.604710032,0.999533190954931
"v_id[195,4]",-0.131816840847667,0.807414347535597,-1.84183675,1.30273475,4931.17936315426,0.999741497616015
"v_id[196,1]",-0.876010836567667,1.60224933919952,-4.0889005,2.0972805,5274.00005845192,0.999576210886154
"v_id[196,2]",0.429149796723333,0.802475572580726,-1.2653905,1.82845625,4747.00104060714,0.999899171034855
"v_id[196,3]",-0.624519932008,0.854667471977347,-2.34950375,0.9479717,4274.0779050786,0.999321803704287
"v_id[196,4]",-0.227545085320333,0.770045114038692,-1.84711975,1.1758625,4505.41369368899,0.999281482643453
"v_id[197,1]",-1.17938136927867,1.63361814452427,-4.483395,1.768537,4663.40164521056,0.999489042516525
"v_id[197,2]",-1.49572932826067,1.2253626114532,-4.18762125,0.674281700000001,4642.17895446286,1.00016251468736
"v_id[197,3]",-1.18644758518527,0.915260551456904,-3.1158115,0.4814397,4740.86127148041,0.999607800834442
"v_id[197,4]",0.620679432834,0.604261134813416,-0.637545199999999,1.748082,3762.21623064455,0.999969703904661
"v_id[198,1]",-0.836870192503,1.583300063177,-4.00033525,2.05642325,4858.82129321257,0.999900154288969
"v_id[198,2]",0.923169239573,0.691808382638274,-0.525762425,2.180753,4114.76728662899,0.999052211269212
"v_id[198,3]",-0.653692388656667,0.848235522834264,-2.38578675,0.88693335,6092.94422431558,0.99940598684285
"v_id[198,4]",0.670600271710333,0.602757931698296,-0.562611875,1.75780575,3874.09349045759,0.999768097252362
"v_id[199,1]",-0.170707648694667,1.43867817533768,-3.15431225,2.413359,4976.30220026267,0.999041847642789
"v_id[199,2]",0.556346988261667,0.74144877426712,-1.05659,1.856172,3867.48025246029,0.99921997054563
"v_id[199,3]",0.291064808175767,0.69829154402316,-1.18404375,1.5666125,4990.88631443951,0.999280115836653
"v_id[199,4]",1.46830327853667,0.480301537400628,0.5131794,2.37221525,3440.37200015388,1.00069589008435
"v_id[200,1]",0.0815554905216667,1.47004183326418,-2.90199675,2.78746575,5630.47235410435,0.999042572525295
"v_id[200,2]",2.412755362,0.536478195778768,1.3673095,3.460221,3745.14958597008,0.999229537903961
"v_id[200,3]",0.722175265452333,0.709422244669649,-0.7918843,2.00988525,4685.21162238211,0.999777888682548
"v_id[200,4]",1.3289070978,0.580467543922065,0.153872625,2.43315775,4665.99342807879,0.999322354636174
"v_id[201,1]",-0.0943711944044,1.50281156393527,-3.18598375,2.565909,5252.06583002618,0.999748398586244
"v_id[201,2]",0.699116394971,0.768711866494782,-0.949341175,2.0512435,4073.93600134027,0.999098792539291
"v_id[201,3]",0.371555969903333,0.730422293559226,-1.1290015,1.722039,5133.28240329619,0.99951529773408
"v_id[201,4]",2.081884695,0.45787645593991,1.17969325,2.99242025,3744.20369071858,0.999161395420136
"v_id[202,1]",-1.300295321636,1.6552018557139,-4.69160375,1.61032275,4442.48847361563,0.99978728706043
"v_id[202,2]",-1.673183217477,1.1719100195309,-4.21162975,0.3687219,4394.70823170431,1.00016656289178
"v_id[202,3]",-1.35138624549667,0.897929526983171,-3.249835,0.3058407,3940.00933537477,0.999267602308517
"v_id[202,4]",1.163008709296,0.487589168017065,0.16753165,2.09202575,3050.9239385978,0.999188244943597
"v_id[203,1]",4.11877196,0.647196617158994,2.81577575,5.372705,4312.72693455275,1.00030206083264
"v_id[203,2]",1.49729865112667,0.680236617028937,0.0941936450000001,2.78683875,4486.21869103926,0.999466065360108
"v_id[203,3]",2.19556730666667,0.522347320908162,1.14228125,3.236645,4716.85409916175,0.999140714939984
"v_id[203,4]",-1.270895009608,0.96792096818308,-3.23427325,0.5197639,5733.84565207225,0.999419411503432
"v_id[204,1]",-0.737478934073667,1.55148657934376,-3.93043675,2.07964975,4666.33761530915,0.999926233886432
"v_id[204,2]",-0.345902268809333,0.933146440905807,-2.359854,1.3166065,3795.57080753006,0.9997943869221
"v_id[204,3]",-0.430667941044233,0.800539616109064,-2.07421775,1.04774225,4162.43588235,0.999771410970083
"v_id[204,4]",1.15280216562333,0.493558373624684,0.164267975,2.0835225,3926.4036711742,0.999090626254694
"v_id[205,1]",2.47200072491667,0.877867629962525,0.657671725,4.0175915,3399.0510120044,0.99924409277151
"v_id[205,2]",1.97096119233333,0.509021320085572,0.962889575,2.97926475,3948.8308628385,0.999969273617017
"v_id[205,3]",1.16294051242,0.583078447909287,-0.0112782,2.2378805,4585.40452493064,0.999886986757461
"v_id[205,4]",-0.495064252416667,0.810246235055911,-2.22786825,0.961079925000001,4677.50919248757,0.999429816031375
"v_id[206,1]",-0.0475041645185533,1.4542491764944,-3.02073925,2.59803025,5091.8043157443,0.999348223571579
"v_id[206,2]",2.31021234,0.478133264805468,1.35509325,3.238333,3830.14778191202,0.99976585499077
"v_id[206,3]",0.670025813194433,0.668111162618411,-0.722088575,1.863574,4408.62869586059,1.00013225180568
"v_id[206,4]",0.119061314096667,0.713806152101732,-1.38635875,1.4317115,5657.23563423932,0.999870864764349
"v_id[207,1]",-0.945952561194133,1.57823366628854,-4.13049625,1.9030245,4487.31823463125,0.999803651647858
"v_id[207,2]",1.25731254534667,0.623171634747873,-0.0370619174999999,2.398677,4798.75264990968,0.99937158455247
"v_id[207,3]",-0.805865061627333,0.883079960778504,-2.62036125,0.850701100000001,4786.41549029735,1.00036673973227
"v_id[207,4]",1.84034902586667,0.444593535577394,0.93293565,2.69048725,4306.69901217156,0.999571457070762
"v_id[208,1]",2.90075281124033,0.768507162017574,1.28891325,4.277992,4572.81936637095,0.999295815883506
"v_id[208,2]",-0.0410386263846667,0.901409289794471,-1.937032,1.5458045,5807.87977585688,0.999186861490224
"v_id[208,3]",0.364731979537333,0.703595228787192,-1.13950825,1.6274565,4900.52156579028,0.999688519105291
"v_id[208,4]",-0.310494831411267,0.778554348190916,-1.91641375,1.1009465,4328.19982467682,1.00002485679177
"v_id[209,1]",-1.169446803266,1.60655388822239,-4.43558925,1.833044,5633.37693021178,0.999633825782284
"v_id[209,2]",-1.51700224040567,1.22327577203861,-4.1883785,0.624746625000002,4962.21218894427,0.999621155663286
"v_id[209,3]",-1.2051610752,0.922510361989532,-3.0240815,0.4482139,5119.07131255871,0.999517948450558
"v_id[209,4]",0.929722537664833,0.573947328557639,-0.212216375,1.9622685,4634.48804101482,0.999734171258071
"v_id[210,1]",1.5048126344,1.1695224860152,-1.108504,3.5099375,5560.21494736266,1.00003358039351
"v_id[210,2]",0.0335829419398,0.917996078112658,-1.91864275,1.674234,4526.82449253549,0.999493119140673
"v_id[210,3]",0.570245529045,0.690183779656561,-0.876247725,1.80836025,4656.39551750975,1.00004668239923
"v_id[210,4]",0.58075342874,0.622177921889444,-0.697151125,1.726674,4739.42905103974,1.00016111237183
"v_id[211,1]",1.06619133045477,1.24257778239449,-1.6714735,3.23427325,4143.43507980756,0.999294724429759
"v_id[211,2]",-0.231360267905,0.956011939621592,-2.26402475,1.4400125,4303.42245856198,0.999150607924266
"v_id[211,3]",-0.527856821749667,0.809516449227415,-2.15907475,1.02793975,5013.23719148061,0.999677763547488
"v_id[211,4]",0.939534448576667,0.552341428502362,-0.250584074999999,1.94624875,3583.01956046432,0.99933584372032
"v_id[212,1]",-1.05846958238433,1.63028995300675,-4.52690975,1.95254,4655.09935838101,0.999529025862431
"v_id[212,2]",-0.299829957727333,0.971473860144621,-2.34229425,1.45400175,4731.48990108505,0.999477678366613
"v_id[212,3]",-0.985392515013,0.876373447625356,-2.75124325,0.611860175,4396.8603691087,0.999429158607052
"v_id[212,4]",1.226721997,0.528417265544967,0.139317475000001,2.1879445,4277.28700529648,0.999146960109259
"v_id[213,1]",-1.12472186064733,1.55318036469146,-4.246902,1.65535925,5945.01856753475,0.999071808987515
"v_id[213,2]",-1.49673067632193,1.1990478356378,-4.11246875,0.610656850000001,4982.67031361187,0.999292780791362
"v_id[213,3]",-1.168921995939,0.938201696831713,-3.0989435,0.537730425,4844.05277476582,1.00033801001384
"v_id[213,4]",0.616760137414,0.605834659075011,-0.64224015,1.7410665,4221.18713027849,0.999375020435576
"v_id[214,1]",1.319288563468,1.11777481772173,-1.0105735,3.27915725,3819.78900821015,1.00037811380121
"v_id[214,2]",-1.05731746612,1.10351284436927,-3.48239775,0.8326191,4313.00057562359,0.999363942793138
"v_id[214,3]",0.342178358772667,0.672683344789308,-1.07975625,1.5674975,4441.61456635898,0.999511475027327
"v_id[214,4]",0.0657873871913333,0.67408230333385,-1.35985975,1.26333025,4602.97105496866,0.999608400543052
"v_id[215,1]",2.37703291516,0.897552740281697,0.439132500000001,4.004603,3452.67948545086,0.999825991873498
"v_id[215,2]",-0.932683489514333,1.05949494295146,-3.16520575,0.924823425000001,5118.67015392916,0.999803316599634
"v_id[215,3]",0.530685589536,0.659135570765509,-0.81718245,1.738406,5487.08524053069,0.999165741020568
"v_id[215,4]",0.558227057909667,0.600825067658645,-0.691920225,1.6779185,4488.12229983186,0.999738918689388
"v_id[216,1]",-1.34919966742933,1.59569390676602,-4.630454,1.491708,5267.6543509901,0.999891481015805
"v_id[216,2]",-1.72112267798667,1.19570853635382,-4.35196025,0.35939355,5048.27673979558,0.999540750096255
"v_id[216,3]",-1.38578828550567,0.917014294309037,-3.231454,0.270924175000001,4336.32681079328,0.999546870025745
"v_id[216,4]",1.06485838805,0.469611254535574,0.08288213,1.90073425,3775.96268859282,0.999981163854801
"v_id[217,1]",-0.297841869783067,1.38857675395208,-3.1634215,2.253112,5137.92788205138,1.00029917883798
"v_id[217,2]",-1.16878065263033,1.03713867956394,-3.40590775,0.598426500000001,4297.29428403966,0.999191184448414
"v_id[217,3]",0.338273537895,0.626757195283168,-1.00317525,1.48190575,3731.12983233206,0.999757086294315
"v_id[217,4]",-0.117602215056667,0.659317039757364,-1.49729625,1.0814545,4545.83574180112,1.0005318631224
"v_id[218,1]",1.203733995625,1.15025250902961,-1.22685725,3.1653905,4991.73444869832,0.99931691707367
"v_id[218,2]",0.295146917467667,0.763235693684297,-1.3750515,1.66083575,4721.18039484096,0.999882289078987
"v_id[218,3]",0.301017035399333,0.648074009923836,-1.08003425,1.4783895,4694.92735306534,0.999181080002028
"v_id[218,4]",0.844263750956667,0.515890334570163,-0.219553275,1.82277125,3712.51742980188,1.00024318921472
"v_id[219,1]",-1.24761500368,1.54591504388807,-4.372249,1.609464,5251.98133844657,0.999391832542753
"v_id[219,2]",-1.63473750803667,1.16195584538869,-4.010574,0.4353556,4398.83679115669,0.999406268876072
"v_id[219,3]",-1.31765886843,0.908419174274265,-3.205751,0.32186715,5290.10557096276,0.999319177951581
"v_id[219,4]",0.936208162656667,0.503961104971456,-0.1218749,1.880045,3987.76884812294,0.999623228149826
"v_id[220,1]",0.984762387191,1.12949622267915,-1.3866365,2.921786,4571.35894833521,0.999408821168933
"v_id[220,2]",-1.32227278822533,1.13021910181677,-3.80933825,0.653540125,4893.98896039122,0.999990486823284
"v_id[220,3]",-0.2786096354145,0.728743013115843,-1.78738625,1.0852935,3996.7938601789,1.00027464264257
"v_id[220,4]",0.3651391335063,0.592539010789787,-0.8731593,1.47998225,3735.6291878323,0.999507930415534
"v_id[221,1]",1.23637128207841,1.10888925971203,-1.178479,3.11873775,4588.40935318766,1.00001243291541
"v_id[221,2]",-1.12763070076333,1.10321642958227,-3.54706175,0.787961650000001,4374.36057367235,1.00046810004744
"v_id[221,3]",0.237190104097333,0.667945433755365,-1.17149575,1.43575175,3762.3900436837,0.999485919430705
"v_id[221,4]",0.395248368832333,0.565170927145698,-0.761125,1.434478,4266.83141297636,0.999816050402803
"v_id[222,1]",-0.180772226348333,1.32793487425396,-3.0000645,2.18635375,5004.31477347608,0.999456616151603
"v_id[222,2]",-0.237342515645667,0.80499384881754,-1.98762825,1.1597465,4417.12651196107,1.00091745465599
"v_id[222,3]",0.506951260856333,0.583420194002421,-0.6891266,1.5885315,3462.44404701187,0.99967205986338
"v_id[222,4]",-0.576135139912667,0.720432579433689,-2.10846975,0.757429275,4766.89361078788,1.00031175679008
"v_id[223,1]",0.569686278802333,1.30304438193945,-2.194659,2.862372,4268.51955412282,0.999836646887666
"v_id[223,2]",2.51645196,0.451778534175416,1.61676525,3.38675425,3383.38244783534,1.00042126653052
"v_id[223,3]",1.69533137,0.504759148811385,0.675451325,2.644222,3214.87486843721,1.00016866881922
"v_id[223,4]",0.418636597116667,0.6194009654528,-0.8765309,1.54797875,3997.92924679194,0.999625429415498
"v_id[224,1]",-0.138629778259,1.51106132875676,-3.37103275,2.51091475,3600.57374429424,0.999242508338427
"v_id[224,2]",1.6314444901,0.573448449939568,0.410077675,2.701771,3744.64605804311,0.999750209248866
"v_id[224,3]",0.456986941416667,0.709183353297479,-1.03498575,1.77026575,4402.13788749786,0.999856007979017
"v_id[224,4]",1.34642954656,0.507868384313828,0.321974525,2.28679975,4296.29599092087,1.00014158374071
"v_id[225,1]",0.493797985723333,1.37732048053983,-2.386889,2.94951575,5410.96378802233,0.999713828865856
"v_id[225,2]",-0.709351165621333,1.07134343664056,-2.908645,1.16705875,4560.92960686962,0.999242287983479
"v_id[225,3]",1.41720009986,0.531819573081756,0.365316625,2.4119925,3391.46466540188,1.00028381031371
"v_id[225,4]",1.74767054633333,0.450734760983678,0.83004885,2.605034,5111.24489420889,0.999580323937968
"v_id[226,1]",-1.128519121323,1.59809039663849,-4.49949375,1.8248585,5251.18231793403,1.00058665292474
